id,team,year,career_game_count,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,player_id,match_date,fantasy_points,score,margin,team_name,home_away,venue,crowd,_merge
11927,Adelaide Crows,2008,26,Port Adelaide Power,16,L,17,5.0,5.0,9.0,9.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,8.0,6.0,1.0,1.0,1.0,3.0,1.0,89.0,45149,2008-07-20,70,,-12,,,,,left_only
94656,Adelaide Crows,2008,79,Port Adelaide Power,16,L,44,11.0,7.0,13.0,19.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,5.0,22.0,1.0,0.0,4.0,3.0,0.0,100.0,43407,2008-07-20,82,,-12,,,,,left_only
72854,Carlton Blues,2008,81,Sydney Swans,16,L,6,12.0,5.0,5.0,12.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,6.0,11.0,2.0,0.0,3.0,6.0,1.0,85.0,44941,2008-07-20,72,,-2,,,,,left_only
582798,Western Bulldogs,1997,89,Geelong Cats,11,W,7,10.0,4.0,13.0,23.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45957,1997-06-07,76,,21,,,,,left_only
527744,St Kilda Saints,1999,36,Hawthorn Hawks,12,L,6,1.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,84.0,45587,1999-06-19,3,,-13,,,,,left_only
570396,Brisbane Bears,1996,60,Carlton Blues,SF,W,44,21.0,9.0,4.0,25.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45665,1996-09-14,104,,97,,,,,left_only
80520,Western Bulldogs,2008,132,Geelong Cats,16,L,9,11.0,5.0,10.0,16.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,4.0,4.0,1.0,84.0,43888,2008-07-19,72,,-61,,,,,left_only
94675,Adelaide Crows,2009,98,St Kilda Saints,16,L,44,18.0,12.0,10.0,23.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,23.0,1.0,0.0,5.0,1.0,0.0,100.0,43407,2009-07-19,119,,-57,,,,,left_only
517046,Adelaide Crows,2009,165,St Kilda Saints,16,L,24,6.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,62.0,45396,2009-07-19,35,,-57,,,,,left_only
57672,Adelaide Crows,2009,4,St Kilda Saints,16,L,29,2.0,0.0,5.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,47.0,44889,2009-07-19,27,,-57,,,,,left_only
11948,Adelaide Crows,2009,47,St Kilda Saints,16,L,17,7.0,1.0,12.0,14.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,79.0,45149,2009-07-19,49,,-57,,,,,left_only
117809,Western Bulldogs,2009,46,Essendon Bombers,16,W,7,17.0,8.0,7.0,19.0,2.0,0.0,0.0,4.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,8.0,18.0,1.0,0.0,1.0,2.0,0.0,70.0,44044,2009-07-17,119,,33,,,,,left_only
11968,Adelaide Crows,2010,67,Geelong Cats,16,W,17,24.0,10.0,8.0,27.0,0.0,0.0,0.0,2.0,3.0,8.0,5.0,2.0,1.0,0.0,0.0,9.0,24.0,1.0,0.0,2.0,0.0,0.0,84.0,45149,2010-07-16,127,,11,,,,,left_only
408402,Adelaide Crows,2010,7,Geelong Cats,16,W,48,15.0,2.0,2.0,12.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,3.0,2.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,87.0,44135,2010-07-16,62,,11,,,,,left_only
128688,Essendon Bombers,2010,6,West Coast Eagles,16,L,32,14.0,2.0,13.0,22.0,2.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,9.0,16.0,0.0,1.0,1.0,1.0,0.0,72.0,43602,2010-07-17,100,,-32,,,,,left_only
42002,Fremantle Dockers,2010,53,Melbourne Demons,16,W,5,10.0,3.0,6.0,11.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,10.0,1.0,0.0,2.0,0.0,0.0,96.0,44122,2010-07-18,64,,11,,,,,left_only
117828,Western Bulldogs,2010,65,Port Adelaide Power,16,W,7,7.0,6.0,8.0,10.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,14.0,0.0,3.0,2.0,0.0,0.0,76.0,44044,2010-07-17,79,,36,,,,,left_only
80568,Western Bulldogs,2010,180,Port Adelaide Power,16,W,9,15.0,8.0,12.0,22.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,9.0,17.0,0.0,0.0,6.0,1.0,1.0,84.0,43888,2010-07-17,106,,36,,,,,left_only
117844,Western Bulldogs,2011,81,Carlton Blues,16,W,7,14.0,7.0,5.0,14.0,0.0,1.0,0.0,6.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,12.0,2.0,2.0,1.0,1.0,1.0,82.0,44044,2011-07-10,98,,27,,,,,left_only
108397,Western Bulldogs,2011,136,Carlton Blues,16,W,16,9.0,4.0,8.0,12.0,2.0,2.0,0.0,9.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0,8.0,10.0,0.0,1.0,5.0,2.0,1.0,85.0,43940,2011-07-10,103,,27,,,,,left_only
12000,Adelaide Crows,2012,99,Greater Western Sydney Giants,16,W,17,19.0,6.0,10.0,24.0,3.0,0.0,0.0,3.0,4.0,5.0,6.0,2.0,1.0,0.0,3.0,11.0,18.0,0.0,0.0,0.0,3.0,2.0,87.0,45149,2012-07-15,126,,119,,,,,left_only
374197,Gold Coast Suns,2012,20,Richmond Tigers,16,W,12,2.0,2.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,77.0,43706,2012-07-14,25,,2,,,,,left_only
589633,Essendon Bombers,2001,144,North Melbourne Kangaroos,16,W,27,9.0,4.0,6.0,14.0,0.0,0.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45317,2001-07-22,10,,12,,,,,left_only
504343,Adelaide Crows,1998,17,Western Bulldogs,PF,W,33,9.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45500,1998-09-19,37,,68,,,,,left_only
87996,West Coast Eagles,2012,121,Sydney Swans,16,L,11,7.0,0.0,18.0,20.0,0.0,0.0,0.0,14.0,1.0,5.0,9.0,2.0,1.0,1.0,0.0,22.0,4.0,0.0,0.0,2.0,0.0,0.0,89.0,44733,2012-07-15,111,,-52,,,,,left_only
80592,Western Bulldogs,2012,204,Hawthorn Hawks,16,L,9,9.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,3.0,1.0,0.0,83.0,43888,2012-07-15,55,,-72,,,,,left_only
117865,Western Bulldogs,2012,102,Hawthorn Hawks,16,L,7,14.0,6.0,4.0,13.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,9.0,1.0,2.0,2.0,0.0,1.0,91.0,44044,2012-07-15,111,,-72,,,,,left_only
108418,Western Bulldogs,2012,157,Hawthorn Hawks,16,L,16,15.0,4.0,7.0,17.0,0.0,0.0,0.0,10.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,1.0,0.0,81.0,43940,2012-07-15,112,,-72,,,,,left_only
408476,Adelaide Crows,2013,44,Collingwood Magpies,16,L,10,2.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,44135,2013-07-12,12,,-27,,,,,left_only
12023,Adelaide Crows,2013,122,Collingwood Magpies,16,L,17,17.0,6.0,4.0,16.0,0.0,0.0,0.0,3.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,6.0,14.0,0.0,0.0,1.0,0.0,2.0,87.0,45149,2013-07-12,90,,-27,,,,,left_only
126923,Adelaide Crows,2013,24,Collingwood Magpies,16,L,27,15.0,11.0,7.0,17.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,18.0,0.0,1.0,1.0,0.0,0.0,89.0,44330,2013-07-12,122,,-27,,,,,left_only
105324,Port Adelaide Power,2013,82,Hawthorn Hawks,16,L,9,11.0,2.0,8.0,14.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,10.0,11.0,0.0,1.0,2.0,0.0,4.0,88.0,43927,2013-07-13,75,,-45,,,,,left_only
88976,Port Adelaide Power,2013,70,Hawthorn Hawks,16,L,5,10.0,2.0,10.0,15.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,11.0,0.0,0.0,4.0,0.0,0.0,90.0,43446,2013-07-13,61,,-45,,,,,left_only
88020,West Coast Eagles,2013,145,Fremantle Dockers,16,L,11,10.0,0.0,16.0,21.0,0.0,1.0,0.0,5.0,0.0,4.0,7.0,2.0,2.0,1.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,91.0,44733,2013-07-14,82,,-28,,,,,left_only
482277,Western Bulldogs,2013,10,Essendon Bombers,16,L,32,7.0,3.0,10.0,12.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,3.0,0.0,0.0,96.0,45058,2013-07-14,54,,-31,,,,,left_only
108437,Western Bulldogs,2013,176,Essendon Bombers,16,L,16,12.0,2.0,16.0,23.0,0.0,0.0,0.0,6.0,1.0,5.0,6.0,5.0,0.0,1.0,0.0,11.0,17.0,0.0,0.0,4.0,5.0,0.0,86.0,43940,2013-07-14,95,,-31,,,,,left_only
126933,Adelaide Crows,2014,34,Greater Western Sydney Giants,16,W,27,14.0,7.0,6.0,15.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,1.0,1.0,0.0,0.0,2.0,87.0,44330,2014-07-05,82,,68,,,,,left_only
72988,Carlton Blues,2014,215,St Kilda Saints,16,W,6,12.0,6.0,8.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,1.0,4.0,0.0,90.0,44941,2014-07-06,70,,85,,,,,left_only
32334,Fremantle Dockers,2014,194,Melbourne Demons,16,W,6,13.0,2.0,5.0,13.0,2.0,1.0,0.0,6.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,7.0,11.0,0.0,0.0,1.0,1.0,0.0,81.0,44668,2014-07-05,93,,63,,,,,left_only
42071,Fremantle Dockers,2014,122,Melbourne Demons,16,W,5,15.0,10.0,7.0,17.0,0.0,0.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,7.0,15.0,1.0,0.0,1.0,0.0,0.0,96.0,44122,2014-07-05,95,,63,,,,,left_only
20931,Fremantle Dockers,2014,38,Melbourne Demons,16,W,33,13.0,6.0,2.0,10.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,3.0,3.0,0.0,93.0,45045,2014-07-05,77,,63,,,,,left_only
133223,Fremantle Dockers,2014,65,Melbourne Demons,16,W,30,7.0,3.0,8.0,10.0,2.0,0.0,15.0,5.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,84.0,43563,2014-07-05,94,,63,,,,,left_only
117887,Western Bulldogs,2014,124,Geelong Cats,16,L,7,10.0,1.0,1.0,6.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,81.0,44044,2014-07-06,48,,-13,,,,,left_only
50281,Western Bulldogs,2014,28,Geelong Cats,16,L,11,11.0,2.0,6.0,12.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,39.0,44343,2014-07-06,69,,-13,,,,,left_only
108457,Western Bulldogs,2014,196,Geelong Cats,16,L,16,17.0,0.0,15.0,27.0,1.0,0.0,0.0,6.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,15.0,12.0,0.0,0.0,1.0,0.0,0.0,91.0,43940,2014-07-06,110,,-13,,,,,left_only
50921,Western Bulldogs,2014,1,Geelong Cats,16,L,43,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,83.0,44759,2014-07-06,25,,-13,,,,,left_only
126950,Adelaide Crows,2015,51,Port Adelaide Power,16,W,27,12.0,8.0,5.0,12.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,14.0,1.0,2.0,0.0,0.0,2.0,92.0,44330,2015-07-19,88,,3,,,,,left_only
54598,Adelaide Crows,2015,6,Port Adelaide Power,16,W,6,4.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,6.0,0.0,0.0,99.0,44278,2015-07-19,30,,3,,,,,left_only
422627,St Kilda Saints,2015,40,Richmond Tigers,16,L,18,4.0,3.0,8.0,7.0,0.0,0.0,15.0,5.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,4.0,8.0,0.0,0.0,4.0,0.0,0.0,85.0,44304,2015-07-19,67,,-16,,,,,left_only
50927,Western Bulldogs,2015,7,Geelong Cats,16,L,43,6.0,5.0,1.0,2.0,1.0,1.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,97.0,44759,2015-07-18,84,,-8,,,,,left_only
50300,Western Bulldogs,2015,47,Geelong Cats,16,L,11,13.0,5.0,16.0,24.0,0.0,1.0,0.0,5.0,1.0,3.0,6.0,3.0,1.0,1.0,0.0,13.0,16.0,0.0,0.0,2.0,2.0,1.0,85.0,44343,2015-07-18,105,,-8,,,,,left_only
54619,Adelaide Crows,2016,27,Carlton Blues,16,W,6,16.0,4.0,10.0,21.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,11.0,16.0,0.0,0.0,8.0,0.0,0.0,89.0,44278,2016-07-10,78,,60,,,,,left_only
126973,Adelaide Crows,2016,74,Carlton Blues,16,W,27,10.0,8.0,7.0,12.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,6.0,13.0,0.0,2.0,0.0,0.0,1.0,90.0,44330,2016-07-10,84,,60,,,,,left_only
374327,Gold Coast Suns,2016,91,Brisbane Lions,16,W,12,8.0,5.0,6.0,9.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,5.0,1.0,2.0,0.0,6.0,9.0,1.0,0.0,2.0,0.0,0.0,92.0,43706,2016-07-09,53,,26,,,,,left_only
120069,Greater Western Sydney Giants,2016,267,Collingwood Magpies,16,L,17,4.0,2.0,5.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,2.0,0.0,0.0,83.0,44161,2016-07-09,43,,-32,,,,,left_only
1250,Greater Western Sydney Giants,2016,72,Collingwood Magpies,16,L,40,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,81.0,44213,2016-07-09,14,,-32,,,,,left_only
29714,Hawthorn Hawks,2016,14,Port Adelaide Power,16,W,41,14.0,7.0,3.0,12.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,7.0,10.0,1.0,0.0,3.0,0.0,0.0,76.0,44096,2016-07-07,86,,22,,,,,left_only
56379,Hawthorn Hawks,2016,171,Port Adelaide Power,16,W,12,12.0,7.0,4.0,11.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,9.0,2.0,0.0,3.0,0.0,0.0,100.0,43849,2016-07-07,69,,22,,,,,left_only
50323,Western Bulldogs,2016,70,Richmond Tigers,16,W,11,13.0,4.0,11.0,19.0,0.0,0.0,0.0,9.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,12.0,13.0,0.0,0.0,1.0,0.0,1.0,87.0,44343,2016-07-09,112,,10,,,,,left_only
50943,Western Bulldogs,2016,23,Richmond Tigers,16,W,43,10.0,5.0,4.0,9.0,2.0,1.0,4.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,8.0,1.0,2.0,1.0,0.0,0.0,89.0,44759,2016-07-09,79,,10,,,,,left_only
54640,Adelaide Crows,2017,48,Western Bulldogs,16,W,6,16.0,11.0,6.0,17.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,3.0,2.0,2.0,1.0,6.0,17.0,2.0,0.0,8.0,0.0,0.0,86.0,44278,2017-07-07,101,,59,,,,,left_only
128407,Fremantle Dockers,2017,67,North Melbourne Kangaroos,16,W,11,5.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,2.0,37.0,44915,2017-07-09,33,,4,,,,,left_only
114447,Fremantle Dockers,2017,3,North Melbourne Kangaroos,16,W,4,3.0,2.0,7.0,5.0,0.0,0.0,34.0,7.0,0.0,2.0,2.0,5.0,0.0,3.0,0.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,88.0,43680,2017-07-09,82,,4,,,,,left_only
96756,Melbourne Demons,2017,109,Carlton Blues,16,W,39,6.0,5.0,8.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,4.0,0.0,0.0,88.0,44148,2017-07-09,57,,8,,,,,left_only
12108,Melbourne Demons,2017,207,Carlton Blues,16,W,23,13.0,3.0,6.0,14.0,0.0,0.0,0.0,7.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,2.0,1.0,1.0,86.0,45149,2017-07-09,88,,8,,,,,left_only
24144,Melbourne Demons,2017,32,Carlton Blues,16,W,5,10.0,0.0,15.0,20.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,2.0,1.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,1.0,83.0,44681,2017-07-09,69,,8,,,,,left_only
50345,Western Bulldogs,2017,92,Adelaide Crows,16,L,11,11.0,4.0,16.0,22.0,0.0,0.0,0.0,7.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,15.0,12.0,0.0,0.0,4.0,0.0,0.0,86.0,44343,2017-07-07,103,,-59,,,,,left_only
50950,Western Bulldogs,2017,30,Adelaide Crows,16,L,43,8.0,5.0,4.0,7.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,8.0,0.0,4.0,0.0,0.0,0.0,80.0,44759,2017-07-07,67,,-59,,,,,left_only
376135,Adelaide Crows,2018,15,Richmond Tigers,16,L,39,8.0,8.0,20.0,23.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,11.0,18.0,3.0,0.0,7.0,0.0,0.0,91.0,43732,2018-07-06,106,,-47,,,,,left_only
385293,Adelaide Crows,2018,10,Richmond Tigers,16,L,7,9.0,1.0,1.0,5.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,76.0,43862,2018-07-06,45,,-47,,,,,left_only
127015,Adelaide Crows,2018,116,Richmond Tigers,16,L,27,14.0,8.0,5.0,14.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,1.0,0.0,1.0,80.0,44330,2018-07-06,84,,-47,,,,,left_only
418617,Carlton Blues,2018,60,Brisbane Lions,16,L,13,12.0,4.0,10.0,17.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,17.0,0.0,1.0,3.0,1.0,0.0,87.0,44252,2018-07-07,82,,-65,,,,,left_only
31994,Port Adelaide Power,2018,57,St Kilda Saints,16,W,33,17.0,6.0,9.0,21.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,10.0,18.0,0.0,0.0,5.0,0.0,0.0,85.0,43498,2018-07-07,95,,36,,,,,left_only
105434,Port Adelaide Power,2018,192,St Kilda Saints,16,W,9,8.0,5.0,13.0,16.0,1.0,4.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,10.0,14.0,3.0,4.0,1.0,0.0,1.0,96.0,43927,2018-07-07,83,,36,,,,,left_only
72734,Port Adelaide Power,2018,241,St Kilda Saints,16,W,39,11.0,7.0,8.0,14.0,2.0,2.0,7.0,5.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,9.0,10.0,2.0,3.0,1.0,0.0,0.0,91.0,45214,2018-07-07,111,,36,,,,,left_only
514901,Carlton Blues,2008,158,Sydney Swans,16,L,25,11.0,5.0,1.0,7.0,5.0,2.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.0,7.0,5.0,0.0,4.0,2.0,0.0,2.0,93.0,45513,2008-07-20,97,,-2,,,,,left_only
105453,Port Adelaide Power,2019,211,Adelaide Crows,16,W,9,15.0,3.0,20.0,30.0,0.0,0.0,0.0,3.0,1.0,6.0,10.0,4.0,1.0,1.0,3.0,16.0,18.0,1.0,0.0,2.0,2.0,1.0,82.0,43927,2019-07-06,104,,57,,,,,left_only
50386,Western Bulldogs,2019,133,Geelong Cats,16,W,11,15.0,5.0,19.0,29.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,15.0,18.0,0.0,0.0,2.0,1.0,0.0,86.0,44343,2019-07-06,106,,16,,,,,left_only
110921,Western Bulldogs,2019,72,Geelong Cats,16,W,22,9.0,5.0,4.0,8.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,11.0,1.0,2.0,0.0,0.0,1.0,77.0,44291,2019-07-06,77,,16,,,,,left_only
50409,Western Bulldogs,2020,156,West Coast Eagles,16,W,11,10.0,2.0,19.0,24.0,0.0,0.0,0.0,3.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,8.0,22.0,0.0,0.0,2.0,0.0,0.0,84.0,44343,2020-09-06,81,,2,,,,,left_only
110938,Western Bulldogs,2020,89,West Coast Eagles,16,W,22,7.0,2.0,5.0,7.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,75.0,44291,2020-09-06,51,,2,,,,,left_only
131718,Western Bulldogs,2020,11,West Coast Eagles,16,W,32,3.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,53.0,44018,2020-09-06,25,,2,,,,,left_only
376193,Adelaide Crows,2021,45,Brisbane Lions,16,L,39,8.0,3.0,6.0,9.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,9.0,5.0,0.0,1.0,8.0,0.0,0.0,94.0,43732,2021-07-03,55,,-52,,,,,left_only
443940,Adelaide Crows,2021,8,Brisbane Lions,16,L,28,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,88.0,44564,2021-07-03,16,,-52,,,,,left_only
132378,Essendon Bombers,2021,34,Geelong Cats,16,L,40,13.0,2.0,11.0,19.0,0.0,0.0,0.0,7.0,2.0,3.0,6.0,1.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,83.0,44980,2021-07-02,97,,-41,,,,,left_only
374407,Gold Coast Suns,2021,142,Richmond Tigers,16,W,12,5.0,3.0,4.0,4.0,0.0,1.0,5.0,6.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,81.0,43706,2021-07-01,61,,10,,,,,left_only
579008,Western Bulldogs,2000,163,Adelaide Crows,16,W,5,11.0,3.0,3.0,14.0,2.0,0.0,0.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,3.0,11.0,0.0,2.0,1.0,2.0,0.0,84.0,45887,2000-06-25,73,,61,,,,,left_only
50427,Western Bulldogs,2021,174,North Melbourne Kangaroos,16,W,11,10.0,3.0,21.0,26.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,14.0,16.0,0.0,0.0,1.0,0.0,4.0,84.0,44343,2021-07-04,94,,29,,,,,left_only
443966,Adelaide Crows,2022,22,Melbourne Demons,16,L,28,7.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,11.0,0.0,0.0,89.0,44564,2022-07-02,43,,-29,,,,,left_only
376236,Adelaide Crows,2022,66,Melbourne Demons,16,L,39,10.0,2.0,9.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,9.0,1.0,0.0,8.0,0.0,0.0,94.0,43732,2022-07-02,61,,-29,,,,,left_only
349539,Adelaide Crows,2022,28,Melbourne Demons,16,L,21,11.0,1.0,6.0,12.0,0.0,0.0,0.0,13.0,1.0,3.0,3.0,10.0,2.0,3.0,0.0,9.0,10.0,0.0,1.0,2.0,1.0,1.0,73.0,43381,2022-07-02,93,,-29,,,,,left_only
132389,Essendon Bombers,2022,45,Sydney Swans,16,W,11,3.0,3.0,8.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,78.0,44980,2022-07-02,43,,9,,,,,left_only
506208,West Coast Eagles,2001,45,Geelong Cats,1,L,37,13.0,6.0,1.0,9.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,5.0,8.0,0.0,0.0,2.0,0.0,0.0,84.0,45968,2001-04-01,60,,-66,,,,,left_only
